Date,TRUE-B.ST
2023-09-07,36.3967170715332
2023-09-08,36.29834747314453
2023-09-11,36.69182586669922
2023-09-12,36.180301666259766
2023-09-13,35.747474670410156
2023-09-14,38.36410903930664
2023-09-15,37.24269485473633
2023-09-18,36.00323486328125
2023-09-19,36.3967170715332
2023-09-20,37.74437713623047
2023-09-21,38.38378143310547
2023-09-22,38.93465042114258
2023-09-25,38.28540802001953
2023-09-26,36.052425384521484
2023-09-27,36.436065673828125
2023-09-28,37.25252914428711
2023-09-29,37.49845504760742
2023-10-02,34.70475769042969
2023-10-03,34.891666412353516
2023-10-04,34.77362060546875
2023-10-05,34.91133499145508
2023-10-06,36.98693084716797
2023-10-09,35.7081298828125
2023-10-10,37.42959213256836
2023-10-11,36.48524856567383
2023-10-12,36.09177017211914
2023-10-13,35.92454147338867
2023-10-16,35.32448959350586
2023-10-17,35.904869079589844
2023-10-18,34.547367095947266
2023-10-19,33.56367492675781
2023-10-20,33.121009826660156
2023-10-23,32.884925842285156
2023-10-24,34.429325103759766
2023-10-25,33.54399871826172
2023-10-26,35.36383819580078
2023-10-27,24.071016311645508
2023-10-30,26.244983673095703
2023-10-31,26.50074577331543
2023-11-01,26.481069564819336
2023-11-02,27.700851440429688
2023-11-03,28.5369930267334
2023-11-06,28.143516540527344
2023-11-07,28.320581436157227
2023-11-08,28.77307891845703
2023-11-09,28.979656219482422
2023-11-10,28.851776123046875
2023-11-13,27.818897247314453
2023-11-14,29.86498260498047
2023-11-15,29.087862014770508
2023-11-16,28.4681339263916
2023-11-17,29.18623161315918
2023-11-20,29.89449119567871
2023-11-21,29.117372512817383
2023-11-22,28.920635223388672
2023-11-23,28.320581436157227
2023-11-24,28.281230926513672
2023-11-27,29.137046813964844
2023-11-28,30.06171989440918
2023-11-29,30.691286087036133
2023-11-30,31.743839263916016
2023-12-01,30.986392974853516
2023-12-04,31.783187866210938
2023-12-05,31.429058074951172
2023-12-06,32.4422607421875
2023-12-07,32.58981704711914
2023-12-08,33.11117172241211
2023-12-11,33.3669319152832
2023-12-12,32.80622863769531
2023-12-13,33.09150314331055
2023-12-14,34.82280349731445
2023-12-15,34.55720520019531
2023-12-18,33.72106170654297
2023-12-19,34.40965270996094
2023-12-20,33.85877990722656
2023-12-21,33.96698760986328
2023-12-22,33.9571533203125
2023-12-27,34.9015007019043
2023-12-28,34.60639190673828
2023-12-29,34.30144500732422
2024-01-02,33.30791473388672
2024-01-03,33.11117172241211
2024-01-04,33.278404235839844
2024-01-05,33.50465393066406
2024-01-08,33.524330139160156
2024-01-09,33.2488899230957
2024-01-10,32.294708251953125
2024-01-11,31.360197067260742
2024-01-12,31.379871368408203
2024-01-15,29.933839797973633
2024-01-16,29.58954620361328
2024-01-17,29.343624114990234
2024-01-18,28.723896026611328
2024-01-19,28.50748062133789
2024-01-22,27.946775436401367
2024-01-23,30.130577087402344
2024-01-24,30.504383087158203
2024-01-25,29.058351516723633
2024-01-26,30.189599990844727
2024-01-29,30.356830596923828
2024-01-30,30.907697677612305
2024-01-31,30.563404083251953
2024-02-01,29.176393508911133
2024-02-02,28.035306930541992
2024-02-05,27.563135147094727
2024-02-06,28.428787231445312
2024-02-07,28.458297729492188
2024-02-08,28.664873123168945
2024-02-09,29.392807006835938
2024-02-12,29.67807960510254
2024-02-13,29.49117660522461
2024-02-14,30.1010684967041
2024-02-15,31.133947372436523
2024-02-16,30.750307083129883
2024-02-19,29.481338500976562
2024-02-20,27.336885452270508
2024-02-21,27.887754440307617
2024-02-22,27.700851440429688
2024-02-23,28.192699432373047
2024-02-26,28.605852127075195
2024-02-27,28.546831130981445
2024-02-28,28.261558532714844
2024-02-29,28.054983139038086
2024-03-01,27.53362464904785
2024-03-04,26.74666976928711
2024-03-05,26.195798873901367
2024-03-06,26.61878776550293
2024-03-07,27.05161476135254
2024-03-08,26.45155906677246
2024-03-11,26.63846206665039
2024-03-12,27.199167251586914
2024-03-13,27.061450958251953
2024-03-14,26.943405151367188
2024-03-15,26.37286376953125
2024-03-18,27.26802635192871
2024-03-19,27.140146255493164
2024-03-20,27.327049255371094
2024-03-21,28.52715492248535
2024-03-22,29.107534408569336
2024-03-25,30.1699275970459
2024-03-26,30.67160987854004
2024-03-27,31.635631561279297
2024-03-28,32.2061767578125
2024-04-02,30.5732421875
2024-04-03,31.1634578704834
2024-04-04,31.537263870239258
2024-04-05,30.73063087463379
2024-04-08,32.10780715942383
2024-04-09,31.1634578704834
2024-04-10,31.20280647277832
2024-04-11,31.261829376220703
2024-04-12,31.71432876586914
2024-04-15,30.691286087036133
2024-04-16,30.514219284057617
2024-04-17,31.773347854614258
2024-04-18,31.14378547668457
2024-04-19,29.904327392578125
2024-04-22,30.769981384277344
2024-04-23,33.07182693481445
2024-04-24,33.60301971435547
2024-04-25,33.760414123535156
2024-04-26,34.626068115234375
2024-04-29,34.429325103759766
2024-04-30,35.07856369018555
2024-05-02,35.688453674316406
2024-05-03,36.82954025268555
2024-05-06,37.12465286254883
2024-05-07,38.20671463012695
2024-05-08,38.04932403564453
2024-05-10,39.347801208496094
2024-05-13,38.77725601196289
2024-05-14,38.50182342529297
2024-05-15,36.239322662353516
2024-05-16,36.436065673828125
2024-05-17,36.022911071777344
2024-05-20,38.36410903930664
2024-05-21,37.104976654052734
2024-05-22,36.49508285522461
2024-05-23,36.731170654296875
2024-05-24,35.3192024230957
2024-05-27,35.55784225463867
2024-05-28,36.9300422668457
2024-05-29,37.327781677246094
2024-05-30,36.83060836791992
2024-05-31,36.79083251953125
2024-06-03,36.57207489013672
2024-06-04,35.95558166503906
2024-06-05,36.25388717651367
2024-06-07,37.50676345825195
2024-06-10,36.751060485839844
2024-06-11,37.248233795166016
2024-06-12,33.94700241088867
2024-06-13,34.28507995605469
2024-06-14,34.58338165283203
2024-06-17,34.82202911376953
2024-06-18,34.58338165283203
2024-06-19,33.9072265625
2024-06-20,35.37886428833008
2024-06-24,36.07490158081055
2024-06-25,34.50383758544922
2024-06-26,33.80779266357422
2024-06-27,34.32485580444336
2024-06-28,35.27942657470703
2024-07-01,35.597618103027344
2024-07-02,35.299312591552734
2024-07-03,34.92145919799805
2024-07-04,34.48394775390625
2024-07-05,35.0805549621582
2024-07-08,35.398746490478516
2024-07-09,35.0606689453125
2024-07-10,35.020896911621094
2024-07-11,35.10044479370117
2024-07-12,34.603271484375
2024-07-15,34.941349029541016
2024-07-16,34.78225326538086
2024-07-17,35.299312591552734
2024-07-18,35.19987869262695
2024-07-19,35.45840835571289
2024-07-22,33.07197570800781
2024-07-23,32.51514434814453
2024-07-24,33.25095748901367
2024-07-25,33.31061935424805
2024-07-26,33.80779266357422
2024-07-29,33.608924865722656
2024-07-30,33.70835876464844
2024-07-31,33.66858673095703
2024-08-01,32.912879943847656
2024-08-02,32.177066802978516
2024-08-05,31.779325485229492
2024-08-06,32.117401123046875
2024-08-07,32.7338981628418
2024-08-08,33.0123176574707
2024-08-09,32.7736701965332
2024-08-12,33.13163757324219
2024-08-13,33.032203674316406
2024-08-14,33.787906646728516
2024-08-15,34.80213928222656
2024-08-16,34.86180114746094
2024-08-19,35.537960052490234
2024-08-20,35.97547149658203
2024-08-21,35.97547149658203
2024-08-22,35.3192024230957
2024-08-23,35.27942657470703
2024-08-26,36.43286895751953
2024-08-27,35.85614776611328
2024-08-28,35.020896911621094
2024-08-29,34.941349029541016
2024-08-30,35.518070220947266
2024-09-02,34.70270538330078
2024-09-03,34.00666427612305
2024-09-04,34.364627838134766
2024-09-05,34.40439987182617
2024-09-06,34.48394775390625
2024-09-09,35.796485900878906
2024-09-10,36.83060836791992
2024-09-11,36.691402435302734
2024-09-12,37.00959014892578
2024-09-13,37.28800582885742
2024-09-16,37.48687744140625
2024-09-17,38.282352447509766
2024-09-18,38.0834846496582
2024-09-19,40.07217788696289
2024-09-20,41.5040397644043
2024-09-23,41.5438117980957
2024-09-24,41.26539611816406
2024-09-25,37.46699142456055
2024-09-26,37.28800582885742
2024-09-27,38.481224060058594
2024-09-30,38.302242279052734
2024-10-01,38.18292236328125
2024-10-02,37.645973205566406
2024-10-03,37.904502868652344
2024-10-04,38.16303253173828
2024-10-07,38.023826599121094
2024-10-08,38.18292236328125
2024-10-09,39.93296813964844
2024-10-10,39.37613296508789
2024-10-11,44.12911605834961
2024-10-14,44.30809783935547
2024-10-15,45.18312072753906
2024-10-16,45.28255844116211
2024-10-17,44.825157165527344
2024-10-18,44.94447708129883
2024-10-21,45.70018005371094
2024-10-22,45.28255844116211
2024-10-23,46.23712921142578
2024-10-24,46.33656311035156
2024-10-25,47.39057159423828
2024-10-28,47.15192794799805
2024-10-29,47.96729278564453
2024-10-30,47.708763122558594
2024-10-31,47.231475830078125
2024-11-01,47.86785888671875
2024-11-04,49.04118728637695
2024-11-05,47.907630920410156
2024-11-06,46.73430252075195
2024-11-07,41.78245544433594
2024-11-08,43.8506965637207
2024-11-11,44.86492919921875
2024-11-12,44.705833435058594
2024-11-13,45.81950378417969
2024-11-14,45.899051666259766
2024-11-15,45.24278259277344
2024-11-18,45.24278259277344
2024-11-19,45.70018005371094
2024-11-20,46.03825759887695
2024-11-21,45.600746154785156
2024-11-22,46.79396438598633
2024-11-25,46.5950927734375
2024-11-26,47.47011947631836
2024-11-27,47.708763122558594
2024-11-28,48.32525634765625
2024-11-29,48.8820915222168
2024-12-02,50.56253433227539
2024-12-03,51.70603561401367
2024-12-04,51.30829620361328
2024-12-05,51.95462417602539
2024-12-06,54.34105682373047
2024-12-09,53.54557800292969
2024-12-10,53.19755554199219
2024-12-11,54.19190216064453
2024-12-12,54.19190216064453
2024-12-13,52.899253845214844
2024-12-16,52.948970794677734
2024-12-17,51.40773391723633
2024-12-18,50.96027755737305
2024-12-19,50.76140594482422
2024-12-20,49.9659309387207
2024-12-23,49.9659309387207
2024-12-27,51.70603561401367
2024-12-30,50.860843658447266
2025-01-02,51.556884765625
2025-01-03,50.71168899536133
2025-01-07,49.9659309387207
2025-01-08,50.463104248046875
2025-01-09,51.40773391723633
2025-01-10,50.81112289428711
2025-01-13,51.45745086669922
2025-01-14,50.71168899536133
2025-01-15,51.25857925415039
2025-01-16,53.8438835144043
2025-01-17,54.58964538574219
2025-01-20,54.93766403198242
2025-01-21,62.14667892456055
2025-01-22,64.1353759765625
2025-01-23,65.27886962890625
2025-01-24,65.52745819091797
2025-01-27,65.2291488647461
2025-01-28,64.78170013427734
2025-01-29,65.92520141601562
2025-01-30,65.6766128540039
2025-01-31,65.62689208984375
2025-02-03,65.27886962890625
2025-02-04,66.47208404541016
2025-02-05,67.91389465332031
2025-02-06,68.21219635009766
2025-02-07,68.16248321533203
2025-02-10,68.8585205078125
2025-02-11,68.41106414794922
2025-02-12,67.61558532714844
2025-02-13,67.36699676513672
2025-02-14,68.36134338378906
2025-02-17,68.06304168701172
2025-02-18,80.64152526855469
2025-02-19,79.94548797607422
2025-02-20,77.45962524414062
2025-02-21,76.7635726928711
2025-02-24,77.45962524414062
2025-02-25,79.54774475097656
2025-02-26,83.52513885498047
2025-02-27,81.88446044921875
2025-02-28,81.03926849365234
2025-03-03,79.94548797607422
2025-03-04,78.40425109863281
2025-03-05,78.35453796386719
2025-03-06,76.46527862548828
2025-03-07,72.98506164550781
2025-03-10,72.28901672363281
2025-03-11,72.28901672363281
2025-03-12,72.43816375732422
2025-03-13,72.43816375732422
2025-03-14,72.93534088134766
2025-03-17,72.09014892578125
2025-03-18,73.5816650390625
2025-03-19,74.47657775878906
2025-03-20,74.57601165771484
2025-03-21,73.03477478027344
2025-03-24,74.2777099609375
2025-03-25,73.0844955444336
2025-03-26,69.902587890625
2025-03-27,69.7037124633789
2025-03-28,68.21219635009766
2025-03-31,67.4664306640625
2025-04-01,68.0133285522461
2025-04-02,67.76473999023438
2025-04-03,68.3116226196289
2025-04-04,66.72067260742188
2025-04-07,63.33989715576172
2025-04-08,65.97491455078125
2025-04-09,61.599788665771484
2025-04-10,65.37830352783203
2025-04-11,64.83141326904297
2025-04-14,67.36699676513672
2025-04-15,68.60993194580078
2025-04-16,69.25626373291016
2025-04-17,66.72067260742188
2025-04-22,68.60993194580078
2025-04-23,68.95795440673828
2025-04-24,69.00767517089844
2025-04-25,71.64269256591797
2025-04-28,71.99071502685547
2025-04-29,70.79749298095703
2025-04-30,72.33873748779297
2025-05-02,74.72516632080078
2025-05-05,75.62007904052734
2025-05-06,74.52629089355469
2025-05-07,74.57601165771484
2025-05-08,65.47773742675781
2025-05-09,65.5771713256836
2025-05-12,69.05738830566406
2025-05-13,69.05738830566406
2025-05-14,69.05738830566406
2025-05-15,68.36134338378906
2025-05-16,67.76473999023438
2025-05-19,67.86417388916016
2025-05-20,68.0133285522461
2025-05-21,66.86982727050781
2025-05-22,65.2291488647461
2025-05-23,65.08000183105469
2025-05-26,65.5999984741211
2025-05-27,66.0999984741211
2025-05-28,64.3499984741211
2025-05-30,64.69999694824219
2025-06-02,66.94999694824219
2025-06-03,66.9000015258789
2025-06-04,70.0
2025-06-05,69.19999694824219
2025-06-09,68.0
2025-06-10,65.9000015258789
2025-06-11,66.30000305175781
2025-06-12,66.8499984741211
2025-06-13,67.3499984741211
2025-06-16,65.05000305175781
2025-06-17,63.150001525878906
2025-06-18,63.400001525878906
2025-06-19,61.25
2025-06-23,61.5
2025-06-24,62.5
2025-06-25,62.400001525878906
2025-06-26,62.5
2025-06-27,64.0999984741211
2025-06-30,67.0999984741211
2025-07-01,65.4000015258789
2025-07-02,65.0
2025-07-03,66.69999694824219
2025-07-04,66.6500015258789
2025-07-07,67.5
2025-07-08,68.8499984741211
2025-07-09,70.0
2025-07-10,69.0999984741211
2025-07-11,68.1500015258789
2025-07-14,66.5999984741211
2025-07-15,65.25
2025-07-16,64.1500015258789
2025-07-17,63.70000076293945
2025-07-18,59.900001525878906
2025-07-21,54.650001525878906
2025-07-22,53.95000076293945
2025-07-23,54.29999923706055
2025-07-24,52.25
2025-07-25,51.650001525878906
2025-07-28,50.70000076293945
2025-07-29,50.79999923706055
2025-07-30,49.099998474121094
2025-07-31,49.0
2025-08-01,47.939998626708984
2025-08-04,48.380001068115234
2025-08-05,48.439998626708984
2025-08-06,47.5
2025-08-07,47.939998626708984
2025-08-08,46.7400016784668
2025-08-11,46.959999084472656
2025-08-12,45.91999816894531
2025-08-13,45.7400016784668
2025-08-14,47.380001068115234
2025-08-15,47.20000076293945
2025-08-18,47.70000076293945
2025-08-19,47.880001068115234
2025-08-20,46.08000183105469
2025-08-21,46.86000061035156
2025-08-22,46.540000915527344
